,regulator,gene_id,effect
4368,nac,b2051,?
4369,nac,b2052,?
4370,nac,b2053,?
4371,nac,b2054,?
4372,nac,b2055,?
4373,nac,b2056,?
4374,nac,b2057,?
4375,nac,b2060,?
4376,nac,b2061,?
4377,nac,b2062,?
4378,nac,b2063,?
4379,nac,b2083,?
4380,nac,b2085,?
4381,nac,b2091,?
4382,nac,b2092,?
4383,nac,b2093,?
4384,nac,b2094,?
4385,nac,b2095,?
4386,nac,b2132,?
4387,nac,b2133,?
4388,nac,b2139,?
4389,nac,b2148,?
4390,nac,b2149,?
4391,nac,b2150,?
4392,nac,b2156,?
4393,nac,b2175,?
4394,nac,b2181,?
4395,nac,b2194,?
4396,nac,b2195,?
4397,nac,b2196,?
4398,nac,b2197,?
4399,nac,b2198,?
4400,nac,b2199,?
4401,nac,b2200,?
4402,nac,b2201,?
4403,nac,b2202,?
4404,nac,b2203,?
4405,nac,b2204,?
4406,nac,b2205,?
4407,nac,b2206,?
4408,nac,b2207,?
4409,nac,b2208,?
4410,nac,b2211,?
4411,nac,b2239,?
4412,nac,b2240,?
4413,nac,b2295,?
4414,nac,b2317,?
4415,nac,b2318,?
4416,nac,b2319,?
4417,nac,b2320,?
4418,nac,b2325,?
4419,nac,b2326,?
4420,nac,b2327,?
4421,nac,b2328,?
4422,nac,b2329,?
4423,nac,b2330,?
4424,nac,b2332,?
4425,nac,b2333,?
4426,nac,b2334,?
4427,nac,b2335,?
4428,nac,b2336,?
4429,nac,b2337,?
4430,nac,b2338,?
4431,nac,b2380,?
4432,nac,b2381,?
4433,nac,b2382,?
4434,nac,b2392,?
4435,nac,b2393,+
4436,nac,b2405,?
4437,nac,b2419,?
4438,nac,b2420,?
4439,nac,b2448,?
4440,nac,b2449,?
4441,nac,b2481,?
4442,nac,b2482,?
4443,nac,b2483,?
4444,nac,b2484,?
4445,nac,b2485,?
4446,nac,b2486,?
4447,nac,b2487,?
4448,nac,b2488,?
4449,nac,b2489,?
4450,nac,b2490,?
4451,nac,b2491,?
4452,nac,b2492,?
4453,nac,b2504,?
4454,nac,b2535,?
4455,nac,b2568,?
4456,nac,b2569,?
4457,nac,b2597,?
4458,nac,b2600,?
4459,nac,b2601,?
4460,nac,b2618,?
4461,nac,b2619,?
4462,nac,b2649,?
4463,nac,b2659,?
4464,nac,b2660,?
4465,nac,b2661,+
4466,nac,b2662,+
4467,nac,b2663,+
4468,nac,b2702,?
4469,nac,b2703,?
4470,nac,b2704,?
4471,nac,b2705,?
4472,nac,b2706,?
4473,nac,b2707,?
4474,nac,b2708,?
4475,nac,b2734,?
4476,nac,b2771,?
4477,nac,b2777,?
4478,nac,b2787,?
4479,nac,b2788,?
4480,nac,b2789,?
4481,nac,b2795,?
4482,nac,b2838,?
4483,nac,b2839,?
4484,nac,b2843,?
4485,nac,b2871,?
4486,nac,b2882,?
4487,nac,b2883,?
4488,nac,b2900,?
4489,nac,b2903,?
4490,nac,b2904,?
4491,nac,b2905,?
4492,nac,b2913,-
4493,nac,b2923,?
4494,nac,b2925,?
4495,nac,b2926,?
4496,nac,b2927,?
4497,nac,b2928,?
4498,nac,b2929,?
4499,nac,b2930,?
4500,nac,b2933,?
4501,nac,b2934,?
4502,nac,b2957,?
4503,nac,b2965,?
4504,nac,b2970,?
4505,nac,b2975,?
4506,nac,b2976,?
4507,nac,b2977,?
4508,nac,b2979,?
4509,nac,b3020,?
4510,nac,b3030,?
4511,nac,b3031,?
4512,nac,b3032,?
4513,nac,b3033,?
4514,nac,b3034,?
4515,nac,b3043,?
4516,nac,b3075,?
4517,nac,b3113,?
4518,nac,b3114,?
4519,nac,b3115,?
4520,nac,b3116,?
4521,nac,b3117,?
4522,nac,b3118,?
4523,nac,b3119,?
4524,nac,b3142,?
4525,nac,b3151,?
4526,nac,b3156,?
4527,nac,b3157,?
4528,nac,b3158,?
4529,nac,b3159,?
4530,nac,b3172,?
4531,nac,b3174,?
4532,nac,b3175,?
4533,nac,b3176,?
4534,nac,b3177,?
4535,nac,b3180,?
4536,nac,b3185,?
4537,nac,b3186,?
4538,nac,b3187,?
4539,nac,b3212,-
4540,nac,b3213,-
4541,nac,b3214,-
4542,nac,b3221,?
4543,nac,b3222,?
4544,nac,b3223,?
4545,nac,b3224,?
4546,nac,b3225,?
4547,nac,b3243,?
4548,nac,b3249,?
4549,nac,b3250,?
4550,nac,b3251,?
4551,nac,b3324,?
4552,nac,b3325,?
4553,nac,b3326,?
4554,nac,b3327,?
4555,nac,b3328,?
4556,nac,b3329,?
4557,nac,b3330,?
4558,nac,b3331,?
4559,nac,b3332,?
4560,nac,b3333,?
4561,nac,b3334,?
4562,nac,b3335,?
4563,nac,b3336,?
4564,nac,b3337,?
4565,nac,b3403,?
4566,nac,b3404,?
4567,nac,b3405,?
4568,nac,b3470,?
4569,nac,b3494,?
4570,nac,b3512,?
4571,nac,b3513,?
4572,nac,b3514,?
4573,nac,b3522,?
4574,nac,b3523,?
4575,nac,b3540,?
4576,nac,b3541,?
4577,nac,b3542,?
4578,nac,b3543,?
4579,nac,b3544,?
4580,nac,b3552,?
4581,nac,b3619,?
4582,nac,b3620,?
4583,nac,b3621,?
4584,nac,b3622,?
4585,nac,b3623,?
4586,nac,b3624,?
4587,nac,b3625,?
4588,nac,b3626,?
4589,nac,b3627,?
4590,nac,b3628,?
4591,nac,b3629,?
4592,nac,b3630,?
4593,nac,b3631,?
4594,nac,b3632,?
4595,nac,b3648,?
4596,nac,b3649,?
4597,nac,b3650,?
4598,nac,b3651,?
4599,nac,b3652,?
4600,nac,b3686,?
4601,nac,b3687,?
4602,nac,b3688,?
4603,nac,b3700,?
4604,nac,b3701,?
4605,nac,b3702,?
4606,nac,b3703,?
4607,nac,b3704,?
4608,nac,b3710,?
4609,nac,b3712,?
4610,nac,b3713,?
4611,nac,b3714,?
4612,nac,b3715,?
4613,nac,b3741,-
4614,nac,b3742,-
4615,nac,b3743,-
4616,nac,b3744,?
4617,nac,b3766,?
4618,nac,b3775,?
4619,nac,b3778,?
4620,nac,b3784,?
4621,nac,b3785,?
4622,nac,b3786,?
4623,nac,b3787,?
4624,nac,b3788,?
4625,nac,b3789,?
4626,nac,b3790,?
4627,nac,b3791,?
4628,nac,b3792,?
4629,nac,b3793,?
4630,nac,b3794,?
4631,nac,b3820,?
4632,nac,b3821,?
4633,nac,b3828,?
4634,nac,b3829,?
4635,nac,b3858,?
4636,nac,b3859,?
4637,nac,b3860,?
4638,nac,b3864,?
4639,nac,b3876,?
4640,nac,b3877,?
4641,nac,b3916,?
4642,nac,b3954,?
4643,nac,b3956,?
4644,nac,b3995,?
4645,nac,b4000,?
4646,nac,b4020,?
4647,nac,b4039,?
4648,nac,b4040,?
4649,nac,b4056,?
4650,nac,b4057,?
4651,nac,b4060,?
4652,nac,b4077,?
4653,nac,b4078,?
4654,nac,b4141,?
4655,nac,b4168,?
4656,nac,b4169,?
4657,nac,b4170,?
4658,nac,b4171,?
4659,nac,b4172,?
4660,nac,b4173,?
4661,nac,b4174,?
4662,nac,b4175,?
4663,nac,b4207,?
4664,nac,b4213,?
4665,nac,b4214,?
4666,nac,b4219,?
4667,nac,b4220,?
4668,nac,b4221,?
4669,nac,b4222,?
4670,nac,b4244,?
4671,nac,b4245,?
4672,nac,b4246,?
4673,nac,b4256,?
4674,nac,b4367,?
4675,nac,b4375,?
4676,nac,b4386,?
4677,nac,b4387,?
4678,nac,b4411,?
4679,nac,b4414,?
4680,nac,b4415,?
4681,nac,b4416,?
4682,nac,b4436,?
4683,nac,b4439,?
4684,nac,b4460,?
4685,nac,b4464,?
4686,nac,b4465,?
4687,nac,b4467,?
4688,nac,b4468,?
4689,nac,b4471,?
4690,nac,b4481,?
4691,nac,b4567,?
4692,nac,b4653,?
4693,nac,b4705,?
4694,nac,unannotated,?
4695,nadR,b0750,-
4696,nadR,b0751,-
4697,nadR,b0931,-
4698,nadR,b2574,-
4699,nagC,b0675,-
4700,nagC,b0676,-
4701,nagC,b0677,-
4702,nagC,b0678,-
4703,nagC,b0679,-
4704,nagC,b0681,-
4705,nagC,b0682,-
4706,nagC,b1061,-
4707,nagC,b1497,-
4708,nagC,b1498,-
4709,nagC,b1501,-
4710,nagC,b1733,-
4711,nagC,b1734,-
4712,nagC,b1735,-
4713,nagC,b1736,-
4714,nagC,b1737,-
4715,nagC,b1738,-
4716,nagC,b1817,-
4717,nagC,b1818,-
4718,nagC,b1819,-
4719,nagC,b2415,-
4720,nagC,b2416,-
4721,nagC,b2417,-
4722,nagC,b2943,-
4723,nagC,b3408,?
4724,nagC,b3409,?
4725,nagC,b3410,?
4726,nagC,b3729,+-
4727,nagC,b3730,+-
4728,nagC,b4309,-
4729,nagC,b4310,-
4730,nagC,b4311,-
4731,nagC,b4312,+
4732,nagC,b4397,-
4733,nagC,b4398,-
4734,nagC,b4399,-
4735,nagC,b4400,-
4736,nanR,b3221,-
4737,nanR,b3222,-
4738,nanR,b3223,-
4739,nanR,b3224,-
4740,nanR,b3225,-
4741,nanR,b4279,-
4742,nanR,b4280,-
4743,nanR,b4309,-
4744,nanR,b4310,-
4745,nanR,b4311,-
4746,nanR,b4312,+
4747,narL,b0034,-
4748,narL,b0613,-
4749,narL,b0614,-
4750,narL,b0615,-
4751,narL,b0616,-
4752,narL,b0617,-
4753,narL,b0618,-
4754,narL,b0619,-
4755,narL,b0620,-
4756,narL,b0826,+
4757,narL,b0827,+
4758,narL,b0871,+
4759,narL,b0872,+
4760,narL,b0873,+
4761,narL,b0886,+
4762,narL,b0887,+
4763,narL,b0894,-
4764,narL,b0895,-
4765,narL,b0896,-
4766,narL,b0903,-
4767,narL,b0904,-
4768,narL,b0972,-
4769,narL,b0973,-
4770,narL,b0974,-
4771,narL,b0975,-
4772,narL,b0976,-
4773,narL,b0977,-
4774,narL,b0996,-
4775,narL,b0997,-
4776,narL,b0998,-
4777,narL,b1223,+
4778,narL,b1224,+
4779,narL,b1225,+
4780,narL,b1226,+
4781,narL,b1227,+
4782,narL,b1241,-
4783,narL,b1256,-
4784,narL,b1335,+
4785,narL,b1474,+
4786,narL,b1475,+
4787,narL,b1476,+
4788,narL,b1501,+
4789,narL,b1587,-
4790,narL,b1588,-
4791,narL,b1589,-
4792,narL,b1590,-
4793,narL,b1591,-
4794,narL,b1669,-
4795,narL,b1670,-
4796,narL,b1671,-
4797,narL,b1672,-
4798,narL,b1673,-
4799,narL,b1674,-
4800,narL,b1796,+
4801,narL,b1797,+
4802,narL,b2194,-
4803,narL,b2195,-
4804,narL,b2196,-
4805,narL,b2197,-
4806,narL,b2198,-
4807,narL,b2199,-
4808,narL,b2200,-
4809,narL,b2201,-
4810,narL,b2202,-
4811,narL,b2203,-
4812,narL,b2204,-
4813,narL,b2205,-
4814,narL,b2206,-
4815,narL,b2207,-
4816,narL,b2208,-
4817,narL,b2276,+
4818,narL,b2277,+
4819,narL,b2278,+
4820,narL,b2279,+
4821,narL,b2280,+
4822,narL,b2281,+
4823,narL,b2282,+
4824,narL,b2283,+
4825,narL,b2284,+
4826,narL,b2285,+
4827,narL,b2286,+
4828,narL,b2287,+
4829,narL,b2288,+
4830,narL,b2710,-
4831,narL,b2711,-
4832,narL,b2990,-
4833,narL,b2991,-
4834,narL,b2992,-
4835,narL,b2993,-
4836,narL,b2994,-
4837,narL,b2995,-
4838,narL,b2996,-
4839,narL,b2997,-
4840,narL,b3365,+
4841,narL,b3366,+
4842,narL,b3367,+
4843,narL,b3368,+
4844,narL,b3476,-
4845,narL,b3477,-
4846,narL,b3478,-
4847,narL,b3479,-
4848,narL,b3480,-
4849,narL,b3481,-
4850,narL,b4039,-
4851,narL,b4040,-
4852,narL,b4070,+-
4853,narL,b4071,+-
4854,narL,b4072,+-
4855,narL,b4073,+-
4856,narL,b4074,+-
4857,narL,b4075,+-
4858,narL,b4076,+-
4859,narL,b4079,-
4860,narL,b4122,-
4861,narL,b4123,-
4862,narL,b4124,-
4863,narL,b4125,-
4864,narL,b4138,-
4865,narL,b4139,-
4866,narL,b4151,-
4867,narL,b4152,-
4868,narL,b4153,-
4869,narL,b4154,-
4870,narL,b4209,+
4871,narP,b0871,+
4872,narP,b0872,+
4873,narP,b0873,+
4874,narP,b0972,-
4875,narP,b0973,-
4876,narP,b0974,-
4877,narP,b0975,-
4878,narP,b0976,-
4879,narP,b0977,-
4880,narP,b1474,-
4881,narP,b1475,-
4882,narP,b1476,-
4883,narP,b1501,-
4884,narP,b1669,-
4885,narP,b1670,-
4886,narP,b1671,-
4887,narP,b1672,-
4888,narP,b1673,-
4889,narP,b1674,-
4890,narP,b1796,+
4891,narP,b1797,+
4892,narP,b2194,+-
4893,narP,b2195,+-
4894,narP,b2196,+-
4895,narP,b2197,+-
4896,narP,b2198,+-
4897,narP,b2199,+-
4898,narP,b2200,+-
4899,narP,b2201,+-
4900,narP,b2202,+-
4901,narP,b2203,+-
4902,narP,b2204,+-
4903,narP,b2205,+-
4904,narP,b2206,+-
4905,narP,b2207,+-
4906,narP,b2208,+-
4907,narP,b2710,-
4908,narP,b2711,-
4909,narP,b3365,+
4910,narP,b3366,+
4911,narP,b3367,+
4912,narP,b3368,+
4913,narP,b4070,+
4914,narP,b4071,+
4915,narP,b4072,+
4916,narP,b4073,+
4917,narP,b4074,+
4918,narP,b4075,+
4919,narP,b4076,+
4920,narP,b4079,+
4921,narP,b4209,+
4922,nemR,b1649,-
4923,nemR,b1650,-
4924,nemR,b1651,-
4925,nhaR,b0019,+
4926,nhaR,b0020,+
4927,nhaR,b1021,+
4928,nhaR,b1022,+
4929,nhaR,b1023,+
4930,nhaR,b1024,+
4931,nhaR,b1482,+
4932,nikR,b3476,-
4933,nikR,b3477,-
4934,nikR,b3478,-
4935,nikR,b3479,-
4936,nikR,b3480,-
4937,nikR,b3481,-
4938,nimR,b1790,-
4939,nimR,b1791,-
4940,norR,b2709,-
4941,norR,b2710,+
4942,norR,b2711,+
4943,nrdR,b2234,-
4944,nrdR,b2235,-
4945,nrdR,b2236,-
4946,nrdR,b2673,-
4947,nrdR,b2674,-
4948,nrdR,b2675,-
4949,nrdR,b2676,-
4950,nrdR,b4237,-
4951,nrdR,b4238,-
4952,nsrR,b0114,-
4953,nsrR,b0115,-
4954,nsrR,b0207,-
4955,nsrR,b0353,-
4956,nsrR,b0871,-
4957,nsrR,b0872,-
4958,nsrR,b0873,-
4959,nsrR,b0889,-
4960,nsrR,b1109,-
4961,nsrR,b1384,-
4962,nsrR,b1385,-
4963,nsrR,b1407,-
4964,nsrR,b1429,-
4965,nsrR,b1430,-
4966,nsrR,b1654,-
4967,nsrR,b1655,-
4968,nsrR,b1656,-
4969,nsrR,b1679,-
4970,nsrR,b1680,-
4971,nsrR,b1681,-
4972,nsrR,b1682,-
4973,nsrR,b1683,-
4974,nsrR,b1684,-
4975,nsrR,b1712,-
4976,nsrR,b1713,-
4977,nsrR,b1714,-
4978,nsrR,b1715,-
4979,nsrR,b1716,-
4980,nsrR,b1717,-
4981,nsrR,b1718,-
4982,nsrR,b1719,-
4983,nsrR,b1781,-
4984,nsrR,b1796,-
4985,nsrR,b1797,-
4986,nsrR,b1920,-
4987,nsrR,b1921,-
4988,nsrR,b1922,-
4989,nsrR,b2143,-
4990,nsrR,b2364,-
4991,nsrR,b2552,-
4992,nsrR,b2559,-
4993,nsrR,b2560,-
4994,nsrR,b2617,-
4995,nsrR,b2709,-
4996,nsrR,b2717,-
4997,nsrR,b2718,-
4998,nsrR,b2719,-
4999,nsrR,b2720,-
5000,nsrR,b2721,-
5001,nsrR,b2722,-
5002,nsrR,b2723,-
5003,nsrR,b2724,-
5004,nsrR,b2725,-
5005,nsrR,b2726,-
5006,nsrR,b2727,-
5007,nsrR,b2728,-
5008,nsrR,b2729,-
5009,nsrR,b2730,-
5010,nsrR,b2731,-
5011,nsrR,b2732,-
5012,nsrR,b3364,-
5013,nsrR,b3615,-
5014,nsrR,b3784,-
5015,nsrR,b3785,-
5016,nsrR,b3786,-
5017,nsrR,b3787,-
5018,nsrR,b3788,-
5019,nsrR,b3789,-
5020,nsrR,b3790,-
5021,nsrR,b3791,-
5022,nsrR,b3792,-
5023,nsrR,b3793,-
5024,nsrR,b3794,-
5025,nsrR,b4070,-
5026,nsrR,b4071,-
5027,nsrR,b4072,-
5028,nsrR,b4073,-
5029,nsrR,b4074,-
5030,nsrR,b4075,-
5031,nsrR,b4076,-
5032,nsrR,b4209,-
5033,nsrR,b4249,-
5034,nsrR,b4481,-
5035,ntrC,b0450,+
5036,ntrC,b0451,+
5037,ntrC,b0656,?
5038,ntrC,b0809,+-
5039,ntrC,b0810,+-
5040,ntrC,b0811,+-
5041,ntrC,b0854,+
5042,ntrC,b0855,+
5043,ntrC,b0856,+
5044,ntrC,b0857,+
5045,ntrC,b1006,+
5046,ntrC,b1007,+
5047,ntrC,b1008,+
5048,ntrC,b1009,+
5049,ntrC,b1010,+
5050,ntrC,b1011,+
5051,ntrC,b1012,+
5052,ntrC,b1483,+
5053,ntrC,b1484,+
5054,ntrC,b1485,+
5055,ntrC,b1486,+
5056,ntrC,b1487,+
5057,ntrC,b1488,+
5058,ntrC,b1521,?
5059,ntrC,b1744,+
5060,ntrC,b1745,+
5061,ntrC,b1746,+
5062,ntrC,b1747,+
5063,ntrC,b1748,+
5064,ntrC,b1749,?
5065,ntrC,b1781,?
5066,ntrC,b1782,?
5067,ntrC,b1783,+
5068,ntrC,b1784,+
5069,ntrC,b1987,+
5070,ntrC,b1988,+
5071,ntrC,b2306,+
5072,ntrC,b2307,+
5073,ntrC,b2308,+
5074,ntrC,b2309,+
5075,ntrC,b2310,+
5076,ntrC,b2570,+
5077,ntrC,b2571,+
5078,ntrC,b2572,+
5079,ntrC,b2573,+
5080,ntrC,b2784,+
5081,ntrC,b3073,+
5082,ntrC,b3268,?
5083,ntrC,b3269,+
5084,ntrC,b3270,+
5085,ntrC,b3271,+
5086,ntrC,b3868,+-
5087,ntrC,b3869,+-
5088,ntrC,b3870,+-
5089,ntrC,b4050,?
5090,ompR,b0435,-
5091,ompR,b0929,+-
5092,ompR,b1021,-
5093,ompR,b1022,-
5094,ompR,b1023,-
5095,ompR,b1024,-
5096,ompR,b1037,+
5097,ompR,b1038,+
5098,ompR,b1039,+
5099,ompR,b1040,+
5100,ompR,b1480,-
5101,ompR,b1634,+
5102,ompR,b1891,-
5103,ompR,b1892,-
5104,ompR,b2215,+
5105,ompR,b2344,-
5106,ompR,b4411,-
5107,oxyR,b0104,-
5108,oxyR,b0475,+
5109,oxyR,b0604,+-
5110,oxyR,b0605,+
5111,oxyR,b0606,+
5112,oxyR,b0683,+-
5113,oxyR,b0812,+
5114,oxyR,b0848,-
5115,oxyR,b0849,+
5116,oxyR,b0850,-
5117,oxyR,b0851,-
5118,oxyR,b0852,-
5119,oxyR,b0853,-
5120,oxyR,b0871,+
5121,oxyR,b0872,+
5122,oxyR,b0873,+
5123,oxyR,b0881,+-
5124,oxyR,b1203,-
5125,oxyR,b1679,+
5126,oxyR,b1680,+
5127,oxyR,b1681,+
5128,oxyR,b1682,+
5129,oxyR,b1683,+
5130,oxyR,b1684,+
5131,oxyR,b1856,+
5132,oxyR,b1857,+
5133,oxyR,b1858,+
5134,oxyR,b1859,+
5135,oxyR,b1973,+
5136,oxyR,b2000,-
5137,oxyR,b2392,+
5138,oxyR,b2582,+
5139,oxyR,b3500,+
5140,oxyR,b3518,+-
5141,oxyR,b3520,+-
5142,oxyR,b3828,+
5143,oxyR,b3829,+
5144,oxyR,b3908,+-
5145,oxyR,b3942,+
5146,oxyR,b3961,+-
5147,oxyR,b4062,+-
5148,oxyR,b4063,+-
5149,oxyR,b4321,-
5150,oxyR,b4322,-
5151,oxyR,b4323,-
5152,oxyR,b4367,+-
5153,oxyR,b4458,+-
5154,oxyR,b4567,+
5155,oxyR,b4637,+-
5156,paaX,b1387,-
5157,paaX,b1388,-
5158,paaX,b1389,-
5159,paaX,b1390,-
5160,paaX,b1391,-
5161,paaX,b1392,-
5162,paaX,b1393,-
5163,paaX,b1394,-
5164,paaX,b1395,-
5165,paaX,b1396,-
5166,paaX,b1397,-
5167,paaX,b1398,-
5168,paaX,b1399,-
5169,paaX,b1400,-
5170,pdeL,b0315,+
5171,pdhR,b0081,-
5172,pdhR,b0082,-
5173,pdhR,b0083,-
5174,pdhR,b0084,-
5175,pdhR,b0085,-
5176,pdhR,b0086,-
5177,pdhR,b0087,-
5178,pdhR,b0088,-
5179,pdhR,b0089,-
5180,pdhR,b0090,-
5181,pdhR,b0091,-
5182,pdhR,b0092,-
5183,pdhR,b0093,-
5184,pdhR,b0094,-
5185,pdhR,b0095,-
5186,pdhR,b0096,-
5187,pdhR,b0113,-
5188,pdhR,b0114,-
5189,pdhR,b0115,-
5190,pdhR,b0116,-
5191,pdhR,b0154,-
5192,pdhR,b0428,-
5193,pdhR,b0429,-
5194,pdhR,b0430,-
5195,pdhR,b0431,-
5196,pdhR,b0432,-
5197,pdhR,b0460,-
5198,pdhR,b0461,-
5199,pdhR,b1109,-
5200,pdhR,b2579,-
5201,pdhR,b2975,-
5202,pdhR,b2976,-
5203,pdhR,b2977,-
5204,pdhR,b2979,-
5205,pdhR,b4287,+
5206,pdhR,b4288,+
5207,pdhR,b4289,+
5208,pdhR,b4290,+
5209,pdhR,b4291,+
5210,pdhR,b4467,-
5211,pdhR,b4468,-
5212,pepA,b0032,-
5213,pepA,b0033,-
5214,pepA,b4260,-
5215,pgrR,b1321,-
5216,pgrR,b1322,-
5217,pgrR,b1323,-
5218,pgrR,b1325,-
5219,pgrR,b1326,-
5220,pgrR,b1327,-
5221,pgrR,b4525,-
5222,pgrR,b4673,-
5223,phe-tRNA,b1713,-
5224,phe-tRNA,b1714,-
5225,phoB,b0080,-
5226,phoB,b0241,+
5227,phoB,b0330,-
5228,phoB,b0383,+
5229,phoB,b0384,+
5230,phoB,b0397,-
5231,phoB,b0398,-
5232,phoB,b0399,+
5233,phoB,b0400,+
5234,phoB,b0570,+
5235,phoB,b0571,+
5236,phoB,b0572,+
5237,phoB,b0573,+
5238,phoB,b0574,+
5239,phoB,b0575,+
5240,phoB,b0929,+
5241,phoB,b1020,+
5242,phoB,b1129,+
5243,phoB,b1384,-
5244,phoB,b1540,+
5245,phoB,b1597,+
5246,phoB,b1782,+
5247,phoB,b1850,-
5248,phoB,b1970,+
5249,phoB,b1982,+
5250,phoB,b2063,+
5251,phoB,b2465,+
5252,phoB,b2916,+
5253,phoB,b2987,-
5254,phoB,b3449,+-
5255,phoB,b3450,+-
5256,phoB,b3451,+-
5257,phoB,b3452,+-
5258,phoB,b3453,+-
5259,phoB,b3515,+
5260,phoB,b3516,+
5261,phoB,b3521,+
5262,phoB,b3615,+
5263,phoB,b3724,+
5264,phoB,b3725,+
5265,phoB,b3726,+
5266,phoB,b3727,+
5267,phoB,b3728,+
5268,phoB,b4030,+
5269,phoB,b4092,+
5270,phoB,b4093,+
5271,phoB,b4094,+
5272,phoB,b4095,+
5273,phoB,b4096,+
5274,phoB,b4097,+
5275,phoB,b4098,+
5276,phoB,b4099,+
5277,phoB,b4100,+
5278,phoB,b4101,+
5279,phoB,b4102,+
5280,phoB,b4106,+
5281,phoB,b4115,+
5282,phoB,b4217,+
5283,phoP,b0154,+
5284,phoP,b0462,-
5285,phoP,b0463,-
5286,phoP,b0557,+
5287,phoP,b0565,+
5288,phoP,b0622,+
5289,phoP,b0677,+
5290,phoP,b0841,+
5291,phoP,b1006,+
5292,phoP,b1007,+
5293,phoP,b1008,+
5294,phoP,b1009,+
5295,phoP,b1010,+
5296,phoP,b1011,+
5297,phoP,b1012,+
5298,phoP,b1129,+-
5299,phoP,b1130,+-
5300,phoP,b1160,+
5301,phoP,b1275,+
5302,phoP,b1499,-
5303,phoP,b1500,-
5304,phoP,b1501,-
5305,phoP,b1608,+
5306,phoP,b1609,+
5307,phoP,b1641,+-
5308,phoP,b1826,+
5309,phoP,b2344,+
5310,phoP,b3035,+
5311,phoP,b3037,+
5312,phoP,b3038,+
5313,phoP,b3207,+
5314,phoP,b3227,-
5315,phoP,b3359,-
5316,phoP,b3428,+
5317,phoP,b3429,+
5318,phoP,b3430,+
5319,phoP,b3431,+
5320,phoP,b3432,+
5321,phoP,b3508,+
5322,phoP,b3509,+
5323,phoP,b3510,+
5324,phoP,b3511,+
5325,phoP,b3512,+
5326,phoP,b3515,+
5327,phoP,b3571,+
5328,phoP,b3939,+
5329,phoP,b3940,+
5330,phoP,b4005,+
5331,phoP,b4006,+
5332,phoP,b4241,-
5333,phoP,b4242,+
5334,phoP,b4599,+
5335,phoP,b4702,+
5336,prpR,b0330,-
5337,prpR,b0331,+
5338,prpR,b0333,+
5339,prpR,b0334,+
5340,prpR,b0335,+
5341,pspF,b1303,-
5342,pspF,b1304,+
5343,pspF,b1305,+
5344,pspF,b1306,+
5345,pspF,b1307,+
5346,pspF,b1308,+
5347,pspF,b4050,+
5348,purR,b0032,+-
5349,purR,b0033,+-
5350,purR,b0336,+-
5351,purR,b0337,+-
5352,purR,b0522,+-
5353,purR,b0523,+-
5354,purR,b0945,+-
5355,purR,b1062,-
5356,purR,b1131,+-
5357,purR,b1132,-
5358,purR,b1207,-
5359,purR,b1658,-
5360,purR,b1849,-
5361,purR,b2311,-
5362,purR,b2312,+-
5363,purR,b2313,+-
5364,purR,b2476,+-
5365,purR,b2499,+-
5366,purR,b2500,+-
5367,purR,b2507,-
5368,purR,b2508,+-
5369,purR,b2551,-
5370,purR,b2553,-
5371,purR,b2557,+-
5372,purR,b2903,-
5373,purR,b2904,-
5374,purR,b2905,-
5375,purR,b2937,-
5376,purR,b2938,-
5377,purR,b3654,+-
5378,purR,b4005,-
5379,purR,b4006,-
5380,purR,b4177,-
5381,purR,b4244,+-
5382,purR,b4245,+-
5383,purR,b4246,+-
5384,putA,b1014,-
5385,putA,b1015,-
5386,puuR,b1296,-
5387,puuR,b1297,-
5388,puuR,b1298,-
5389,puuR,b1299,-
5390,puuR,b1300,-
5391,puuR,b1301,-
5392,puuR,b1302,-
5393,qseB,b1384,+-
5394,qseB,b1891,+
5395,qseB,b1892,+
5396,qseB,b3025,+
5397,qseB,b3026,+
5398,rbsR,b1623,+
5399,rbsR,b3748,-
5400,rbsR,b3749,-
5401,rbsR,b3750,-
5402,rbsR,b3751,-
5403,rbsR,b3752,-
5404,rbsR,b3753,-
5405,rbsR,b4005,-
5406,rbsR,b4006,-
5407,rcdA,b0277,-
5408,rcdA,b0958,-
5409,rcdA,b1037,+
5410,rcdA,b1038,+
5411,rcdA,b1039,+
5412,rcdA,b1040,+
5413,rcdA,b1163,+
5414,rcdA,b1536,+
5415,rcdA,b1597,+
5416,rclR,b0301,+
5417,rclR,b0303,+
5418,rclR,b0304,+
5419,rcnR,b2105,-
5420,rcnR,b2106,-
5421,rcnR,b2107,-
5422,rcsA;rcsB,b1037,-
5423,rcsA;rcsB,b1038,-
5424,rcsA;rcsB,b1039,-
5425,rcsA;rcsB,b1040,-
5426,rcsA;rcsB,b1891,-
5427,rcsA;rcsB,b1892,-
5428,rcsA;rcsB,b1951,+
5429,rcsA;rcsB,b2058,+
5430,rcsA;rcsB,b2059,+
5431,rcsA;rcsB,b2060,+
5432,rcsA;rcsB,b2061,+
5433,rcsA;rcsB,b2062,+
5434,rcsA;rcsB,b4026,+
5435,rcsA;rcsB,b4027,+
5436,rcsA;rcsB,b4028,+
5437,rcsA;rcsB,b4029,+
5438,rcsB,b0094,+
5439,rcsB,b0095,+
5440,rcsB,b0891,+
5441,rcsB,b0892,+
5442,rcsB,b1283,+
5443,rcsB,b1480,+
5444,rcsB,b1481,+
5445,rcsB,b1482,+
5446,rcsB,b1492,+
5447,rcsB,b1493,+
5448,rcsB,b1499,+
5449,rcsB,b1500,+
